Order_ID,Order_Date,SKU_ID,Product_Name,Category,Sub_Category,Brand,Amazon_MRP,Sell_Price,Discount_Pct,Quantity,Revenue_INR,Net_Revenue_INR,Order_Status,Sales_Channel,Fulfilment,B2B_Flag,Region,City,Courier_Partner,Warehouse,Delivery_Days,Shipping_Cost_INR,Return_Flag,Currency,Month,Week,Day_of_Week,YM
ORD-2025-103020,2025-08-29,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,203.93,18.1,1,203.93,203.93,Delivered,Shiprocket,Merchant,0,Karnataka,Bengaluru,Delhivery,Hyderabad WH,1.0,44.01,0,INR,2025-08,2025-08-25/2025-08-31,Friday,2025-08
ORD-2025-103021,2025-08-04,AMZ-IN-E005,Zebronics Zeb-Duke1 Headset,Electronics & Mobiles,Gaming Headset,Zebronics,999,917.08,8.2,2,1834.16,1834.16,Delivered,Amazon.in,Amazon,0,Maharashtra,Pune,BlueDart,Mumbai WH,1.0,95.43,0,INR,2025-08,2025-08-04/2025-08-10,Monday,2025-08
ORD-2025-103022,2025-08-23,AMZ-IN-P012,Dr. Morepen Glucometer BG-03 Kit,Health & Personal Care,Medical Device,Dr. Morepen,1299,922.29,29.0,5,4611.45,4611.45,Delivered,INCREFF B2B,Merchant,1,West Bengal,Durgapur,Ecom Express,Mumbai WH,1.0,88.62,0,INR,2025-08,2025-08-18/2025-08-24,Saturday,2025-08
ORD-2025-103023,2025-08-21,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1158.73,22.7,1,1158.73,1158.73,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Lucknow,DTDC,Delhi WH,5.0,62.42,0,INR,2025-08,2025-08-18/2025-08-24,Thursday,2025-08
ORD-2025-103024,2025-08-17,AMZ-IN-P012,Dr. Morepen Glucometer BG-03 Kit,Health & Personal Care,Medical Device,Dr. Morepen,1299,909.3,30.0,2,1818.6,1818.6,Delivered,Amazon.in,Amazon,0,Delhi,New Delhi,XpressBees,Delhi WH,2.0,58.75,0,INR,2025-08,2025-08-11/2025-08-17,Sunday,2025-08
ORD-2025-103025,2025-08-14,AMZ-IN-P001,Himalaya Neem Purifying Face Wash,Health & Personal Care,Skin Care,Himalaya,199,166.56,16.3,2,333.12,333.12,Delivered,Shiprocket,Merchant,0,Karnataka,Hubli,DTDC,Bengaluru WH,1.0,37.88,0,INR,2025-08,2025-08-11/2025-08-17,Thursday,2025-08
ORD-2025-103026,2025-08-18,AMZ-IN-F009,Woodland Waterproof Ankle Boots,Fashion & Apparel,Footwear,Woodland,4499,3189.79,29.1,1,3189.79,3189.79,Delivered,Amazon.in,Amazon,0,Karnataka,Mysuru,DTDC,Bengaluru WH,2.0,39.88,0,INR,2025-08,2025-08-18/2025-08-24,Monday,2025-08
ORD-2025-103027,2025-08-03,AMZ-IN-E009,boAt Stone 352 Bluetooth Speaker,Electronics & Mobiles,Speaker,boAt,1299,963.86,25.8,3,2891.58,0.0,Returned,INCREFF B2B,Merchant,1,Telangana,Warangal,Ecom Express,Hyderabad WH,,78.7,1,INR,2025-08,2025-07-28/2025-08-03,Sunday,2025-08
ORD-2025-103028,2025-08-25,AMZ-IN-E007,TP-Link Deco E4 Mesh WiFi,Electronics & Mobiles,Networking,TP-Link,4999,4159.17,16.8,1,4159.17,0.0,Returned,Amazon.in,Amazon,0,West Bengal,Durgapur,Delhivery,Delhi WH,,48.3,1,INR,2025-08,2025-08-25/2025-08-31,Monday,2025-08
ORD-2025-103029,2025-08-21,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1277.15,14.8,4,5108.6,5108.6,Delivered,Amazon.in,Amazon,0,Tamil Nadu,Madurai,Delhivery,Hyderabad WH,2.0,108.25,0,INR,2025-08,2025-08-18/2025-08-24,Thursday,2025-08
ORD-2025-103030,2025-08-11,AMZ-IN-P002,Dettol Antiseptic Liquid 500ml,Health & Personal Care,Antiseptic,Dettol,299,250.26,16.3,3,750.78,750.78,Delivered,Amazon.in,Amazon,0,Delhi,Noida,XpressBees,Mumbai WH,1.0,60.31,0,INR,2025-08,2025-08-11/2025-08-17,Monday,2025-08
ORD-2025-103031,2025-08-07,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,24434.1,9.5,1,24434.1,24434.1,Delivered,Shiprocket,Merchant,0,Delhi,Gurugram,Delhivery,Mumbai WH,2.0,42.67,0,INR,2025-08,2025-08-04/2025-08-10,Thursday,2025-08
ORD-2025-103032,2025-08-06,AMZ-IN-P002,Dettol Antiseptic Liquid 500ml,Health & Personal Care,Antiseptic,Dettol,299,275.08,8.0,1,275.08,0.0,Returned,Amazon.in,Amazon,0,Telangana,Hyderabad,XpressBees,Hyderabad WH,,46.93,1,INR,2025-08,2025-08-04/2025-08-10,Wednesday,2025-08
ORD-2025-103033,2025-08-06,AMZ-IN-F003,Bata North Star Sneaker,Fashion & Apparel,Footwear,Bata,1299,1043.1,19.7,1,1043.1,0.0,Returned,Amazon.in,Amazon,0,Telangana,Karimnagar,Ecom Express,Bengaluru WH,,42.33,1,INR,2025-08,2025-08-04/2025-08-10,Wednesday,2025-08
ORD-2025-103034,2025-08-11,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,5921.15,15.4,3,17763.45,0.0,Returned,Amazon.in,Amazon,0,West Bengal,Durgapur,XpressBees,Mumbai WH,,382.27,1,INR,2025-08,2025-08-11/2025-08-17,Monday,2025-08
ORD-2025-103035,2025-08-04,AMZ-IN-E011,HP 15s Ryzen 3 Laptop,Electronics & Mobiles,Laptop,HP,42999,38312.11,10.9,7,268184.77,268184.77,Delivered,Shiprocket,Merchant,1,Rajasthan,Kota,Delhivery,Delhi WH,1.0,365.83,0,INR,2025-08,2025-08-04/2025-08-10,Monday,2025-08
ORD-2025-103036,2025-08-27,AMZ-IN-P011,Dabur Chyawanprash 1kg,Health & Personal Care,Health Supplement,Dabur,499,413.67,17.1,2,827.34,827.34,Delivered,Shiprocket,Merchant,0,Karnataka,Mangaluru,Delhivery,Hyderabad WH,3.0,69.84,0,INR,2025-08,2025-08-25/2025-08-31,Wednesday,2025-08
ORD-2025-103037,2025-08-28,AMZ-IN-P012,Dr. Morepen Glucometer BG-03 Kit,Health & Personal Care,Medical Device,Dr. Morepen,1299,1102.85,15.1,4,4411.4,4411.4,Delivered,Shiprocket,Merchant,0,Rajasthan,Udaipur,DTDC,Delhi WH,2.0,71.72,0,INR,2025-08,2025-08-25/2025-08-31,Thursday,2025-08
ORD-2025-103038,2025-08-20,AMZ-IN-E003,boAt Airdopes 141 TWS,Electronics & Mobiles,TWS Earbuds,boAt,1299,1221.06,6.0,1,1221.06,1221.06,Delivered,Amazon.in,Amazon,0,West Bengal,Kolkata,DTDC,Delhi WH,2.0,39.0,0,INR,2025-08,2025-08-18/2025-08-24,Wednesday,2025-08
ORD-2025-103039,2025-08-08,AMZ-IN-E007,TP-Link Deco E4 Mesh WiFi,Electronics & Mobiles,Networking,TP-Link,4999,4179.16,16.4,5,20895.8,20895.8,Delivered,INCREFF B2B,Merchant,1,Karnataka,Bengaluru,XpressBees,Bengaluru WH,1.0,105.15,0,INR,2025-08,2025-08-04/2025-08-10,Friday,2025-08
ORD-2025-103040,2025-08-16,AMZ-IN-E008,Portronics Kronos Alpha Watch,Electronics & Mobiles,Smartwatch,Portronics,2499,2056.68,17.7,1,2056.68,2056.68,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Agra,Delhivery,Delhi WH,1.0,55.42,0,INR,2025-08,2025-08-11/2025-08-17,Saturday,2025-08
ORD-2025-103041,2025-08-01,AMZ-IN-F010,Aurelia Printed Kurti,Fashion & Apparel,Ethnic Wear,Aurelia,799,628.81,21.3,1,628.81,628.81,Delivered,Amazon.in,Amazon,0,Telangana,Karimnagar,DTDC,Hyderabad WH,1.0,35.9,0,INR,2025-08,2025-07-28/2025-08-03,Friday,2025-08
ORD-2025-103042,2025-08-14,AMZ-IN-H011,V-Guard Digi 200 Stabilizer,Home & Kitchen,Stabilizer,V-Guard,999,885.11,11.4,2,1770.22,1770.22,Cancelled,Amazon.in,Amazon,0,Uttar Pradesh,Lucknow,Ecom Express,Delhi WH,,165.68,0,INR,2025-08,2025-08-11/2025-08-17,Thursday,2025-08
ORD-2025-103043,2025-08-20,AMZ-IN-E007,TP-Link Deco E4 Mesh WiFi,Electronics & Mobiles,Networking,TP-Link,4999,4504.1,9.9,2,9008.2,9008.2,Cancelled,Shiprocket,Merchant,0,Uttar Pradesh,Agra,XpressBees,Delhi WH,,80.85,0,INR,2025-08,2025-08-18/2025-08-24,Wednesday,2025-08
ORD-2025-103044,2025-08-14,AMZ-IN-F005,W for Woman Flared Kurta,Fashion & Apparel,Ethnic Wear,W,1099,605.55,44.9,3,1816.65,1816.65,Delivered,Amazon.in,Amazon,0,Karnataka,Mangaluru,Delhivery,Bengaluru WH,1.0,49.96,0,INR,2025-08,2025-08-11/2025-08-17,Thursday,2025-08
ORD-2025-103045,2025-08-02,AMZ-IN-F001,Jockey 1501 Brief Pack,Fashion & Apparel,Innerwear,Jockey,599,361.2,39.7,1,361.2,0.0,Returned,Amazon.in,Amazon,0,Telangana,Warangal,BlueDart,Hyderabad WH,,81.44,1,INR,2025-08,2025-07-28/2025-08-03,Saturday,2025-08
ORD-2025-103046,2025-08-17,AMZ-IN-E003,boAt Airdopes 141 TWS,Electronics & Mobiles,TWS Earbuds,boAt,1299,1053.49,18.9,1,1053.49,1053.49,Shipped,Amazon.in,Amazon,0,Gujarat,Surat,Delhivery,Delhi WH,3.0,51.58,0,INR,2025-08,2025-08-11/2025-08-17,Sunday,2025-08
ORD-2025-103047,2025-08-20,AMZ-IN-F006,Van Heusen Formal Shirt,Fashion & Apparel,Formals,Van Heusen,1499,1103.26,26.4,4,4413.04,4413.04,Delivered,Shiprocket,Merchant,0,Maharashtra,Pune,BlueDart,Mumbai WH,1.0,114.39,0,INR,2025-08,2025-08-18/2025-08-24,Wednesday,2025-08
ORD-2025-103048,2025-08-05,AMZ-IN-H003,Havells Prolife Zest Steam Iron,Home & Kitchen,Steam Iron,Havells,1395,1139.71,18.3,1,1139.71,1139.71,Delivered,Amazon.in,Amazon,0,West Bengal,Kolkata,BlueDart,Delhi WH,2.0,98.77,0,INR,2025-08,2025-08-04/2025-08-10,Tuesday,2025-08
ORD-2025-103049,2025-08-07,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,908.0,30.1,2,1816.0,0.0,Returned,Shiprocket,Merchant,0,Gujarat,Surat,Delhivery,Mumbai WH,,64.62,1,INR,2025-08,2025-08-04/2025-08-10,Thursday,2025-08
ORD-2025-103050,2025-08-11,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11686.1,10.1,1,11686.1,0.0,Returned,Shiprocket,Merchant,0,Karnataka,Mysuru,DTDC,Bengaluru WH,,75.78,1,INR,2025-08,2025-08-11/2025-08-17,Monday,2025-08
ORD-2025-103051,2025-08-17,AMZ-IN-E011,HP 15s Ryzen 3 Laptop,Electronics & Mobiles,Laptop,HP,42999,39430.08,8.3,1,39430.08,39430.08,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Salem,Ecom Express,Bengaluru WH,2.0,60.82,0,INR,2025-08,2025-08-11/2025-08-17,Sunday,2025-08
ORD-2025-103052,2025-08-03,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,1011.92,22.1,1,1011.92,0.0,Returned,Shiprocket,Merchant,0,Tamil Nadu,Salem,DTDC,Bengaluru WH,,37.95,1,INR,2025-08,2025-07-28/2025-08-03,Sunday,2025-08
ORD-2025-103053,2025-08-17,AMZ-IN-F012,Fastrack Analog Watch,Fashion & Apparel,Accessories,Fastrack,1495,1216.93,18.6,4,4867.72,4867.72,Delivered,Shiprocket,Merchant,0,Maharashtra,Mumbai,XpressBees,Mumbai WH,2.0,45.66,0,INR,2025-08,2025-08-11/2025-08-17,Sunday,2025-08
ORD-2025-103054,2025-08-16,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,215.63,13.4,1,215.63,215.63,Delivered,Amazon.in,Amazon,0,West Bengal,Asansol,DTDC,Delhi WH,3.0,40.97,0,INR,2025-08,2025-08-11/2025-08-17,Saturday,2025-08
ORD-2025-103055,2025-08-21,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1280.15,14.6,1,1280.15,1280.15,Delivered,Amazon.in,Amazon,0,Rajasthan,Kota,Delhivery,Delhi WH,7.0,78.92,0,INR,2025-08,2025-08-18/2025-08-24,Thursday,2025-08
ORD-2025-103056,2025-08-06,AMZ-IN-H012,Wonderchef Granite Non-Stick Set,Home & Kitchen,Cookware,Wonderchef,2299,1664.48,27.6,2,3328.96,3328.96,Delivered,Amazon.in,Amazon,0,Telangana,Nizamabad,Delhivery,Hyderabad WH,2.0,97.33,0,INR,2025-08,2025-08-04/2025-08-10,Wednesday,2025-08
ORD-2025-103057,2025-08-01,AMZ-IN-F001,Jockey 1501 Brief Pack,Fashion & Apparel,Innerwear,Jockey,599,394.14,34.2,6,2364.84,2364.84,Delivered,INCREFF B2B,Merchant,1,Telangana,Karimnagar,Delhivery,Hyderabad WH,1.0,50.47,0,INR,2025-08,2025-07-28/2025-08-03,Friday,2025-08
ORD-2025-103058,2025-08-01,AMZ-IN-H012,Wonderchef Granite Non-Stick Set,Home & Kitchen,Cookware,Wonderchef,2299,1919.66,16.5,1,1919.66,1919.66,Delivered,Amazon.in,Amazon,0,Delhi,Noida,Ecom Express,Delhi WH,2.0,62.38,0,INR,2025-08,2025-07-28/2025-08-03,Friday,2025-08
ORD-2025-103059,2025-08-22,AMZ-IN-E009,boAt Stone 352 Bluetooth Speaker,Electronics & Mobiles,Speaker,boAt,1299,1213.27,6.6,2,2426.54,2426.54,Delivered,Amazon.in,Amazon,0,Maharashtra,Mumbai,DTDC,Mumbai WH,1.0,49.57,0,INR,2025-08,2025-08-18/2025-08-24,Friday,2025-08
ORD-2025-103060,2025-08-02,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,12557.03,3.4,2,25114.06,25114.06,Delivered,Shiprocket,Merchant,0,Delhi,Noida,BlueDart,Mumbai WH,1.0,304.63,0,INR,2025-08,2025-07-28/2025-08-03,Saturday,2025-08
ORD-2025-103061,2025-08-31,AMZ-IN-F005,W for Woman Flared Kurta,Fashion & Apparel,Ethnic Wear,W,1099,641.82,41.6,2,1283.64,1283.64,Delivered,Amazon.in,Amazon,0,Gujarat,Surat,BlueDart,Mumbai WH,1.0,104.7,0,INR,2025-08,2025-08-25/2025-08-31,Sunday,2025-08
ORD-2025-103062,2025-08-14,AMZ-IN-F003,Bata North Star Sneaker,Fashion & Apparel,Footwear,Bata,1299,1048.29,19.3,2,2096.58,2096.58,Delivered,Amazon.in,Amazon,0,Telangana,Warangal,Ecom Express,Hyderabad WH,2.0,58.14,0,INR,2025-08,2025-08-11/2025-08-17,Thursday,2025-08
ORD-2025-103063,2025-08-20,AMZ-IN-H008,Orient Electric 400mm Wall Fan,Home & Kitchen,Fan,Orient,1299,1041.8,19.8,1,1041.8,1041.8,Cancelled,Shiprocket,Merchant,0,Rajasthan,Kota,Ecom Express,Mumbai WH,,96.87,0,INR,2025-08,2025-08-18/2025-08-24,Wednesday,2025-08
ORD-2025-103064,2025-08-14,AMZ-IN-P005,Mamaearth Vitamin C Face Serum,Health & Personal Care,Skin Care,Mamaearth,599,479.2,20.0,5,2396.0,2396.0,Delivered,INCREFF B2B,Merchant,1,Uttar Pradesh,Kanpur,XpressBees,Mumbai WH,4.0,81.39,0,INR,2025-08,2025-08-11/2025-08-17,Thursday,2025-08
ORD-2025-103065,2025-08-11,AMZ-IN-H003,Havells Prolife Zest Steam Iron,Home & Kitchen,Steam Iron,Havells,1395,1212.25,13.1,1,1212.25,0.0,Returned,Shiprocket,Merchant,0,Tamil Nadu,Salem,XpressBees,Bengaluru WH,,55.76,1,INR,2025-08,2025-08-11/2025-08-17,Monday,2025-08
ORD-2025-103066,2025-08-20,AMZ-IN-P012,Dr. Morepen Glucometer BG-03 Kit,Health & Personal Care,Medical Device,Dr. Morepen,1299,1061.28,18.3,1,1061.28,1061.28,Shipped,Amazon.in,Amazon,0,Maharashtra,Mumbai,XpressBees,Delhi WH,1.0,42.64,0,INR,2025-08,2025-08-18/2025-08-24,Wednesday,2025-08
ORD-2025-103067,2025-08-13,AMZ-IN-E005,Zebronics Zeb-Duke1 Headset,Electronics & Mobiles,Gaming Headset,Zebronics,999,816.18,18.3,3,2448.54,2448.54,Delivered,INCREFF B2B,Merchant,1,Karnataka,Bengaluru,Delhivery,Hyderabad WH,1.0,57.49,0,INR,2025-08,2025-08-11/2025-08-17,Wednesday,2025-08
ORD-2025-103068,2025-08-13,AMZ-IN-E011,HP 15s Ryzen 3 Laptop,Electronics & Mobiles,Laptop,HP,42999,37882.12,11.9,3,113646.36,113646.36,Delivered,INCREFF B2B,Merchant,1,Uttar Pradesh,Varanasi,Delhivery,Delhi WH,5.0,219.28,0,INR,2025-08,2025-08-11/2025-08-17,Wednesday,2025-08
ORD-2025-103069,2025-08-06,AMZ-IN-E006,Noise ColorFit Pro 5 Watch,Electronics & Mobiles,Smartwatch,Noise,3499,3331.05,4.8,1,3331.05,3331.05,Delivered,Shiprocket,Merchant,0,West Bengal,Asansol,XpressBees,Delhi WH,2.0,41.11,0,INR,2025-08,2025-08-04/2025-08-10,Wednesday,2025-08
ORD-2025-103070,2025-08-03,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,211.4,15.1,3,634.2,634.2,Delivered,Shiprocket,Merchant,0,Delhi,Faridabad,Ecom Express,Mumbai WH,3.0,41.93,0,INR,2025-08,2025-07-28/2025-08-03,Sunday,2025-08
ORD-2025-103071,2025-08-18,AMZ-IN-P010,Saffola Gold Blended Oil 5L,Health & Personal Care,Edible Oil,Saffola,999,866.13,13.3,2,1732.26,1732.26,Shipped,Shiprocket,Merchant,0,Tamil Nadu,Coimbatore,Ecom Express,Bengaluru WH,1.0,169.77,0,INR,2025-08,2025-08-18/2025-08-24,Monday,2025-08
ORD-2025-103072,2025-08-24,AMZ-IN-E006,Noise ColorFit Pro 5 Watch,Electronics & Mobiles,Smartwatch,Noise,3499,2900.67,17.1,1,2900.67,2900.67,Delivered,Amazon.in,Amazon,0,Karnataka,Mangaluru,Delhivery,Hyderabad WH,3.0,37.5,0,INR,2025-08,2025-08-18/2025-08-24,Sunday,2025-08
ORD-2025-103073,2025-08-11,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,1044.4,19.6,1,1044.4,1044.4,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Coimbatore,Delhivery,Bengaluru WH,2.0,38.44,0,INR,2025-08,2025-08-11/2025-08-17,Monday,2025-08
ORD-2025-103074,2025-08-10,AMZ-IN-F002,Fabindia Cotton Kurta,Fashion & Apparel,Ethnic Wear,Fabindia,1299,963.86,25.8,1,963.86,963.86,Delivered,Amazon.in,Amazon,0,Tamil Nadu,Chennai,Delhivery,Bengaluru WH,1.0,42.43,0,INR,2025-08,2025-08-04/2025-08-10,Sunday,2025-08
ORD-2025-103075,2025-08-12,AMZ-IN-E005,Zebronics Zeb-Duke1 Headset,Electronics & Mobiles,Gaming Headset,Zebronics,999,769.23,23.0,4,3076.92,3076.92,Delivered,INCREFF B2B,Merchant,1,Gujarat,Ahmedabad,DTDC,Delhi WH,5.0,73.99,0,INR,2025-08,2025-08-11/2025-08-17,Tuesday,2025-08
ORD-2025-103076,2025-08-21,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,479.8,19.9,1,479.8,479.8,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Lucknow,XpressBees,Mumbai WH,3.0,81.83,0,INR,2025-08,2025-08-18/2025-08-24,Thursday,2025-08
ORD-2025-103077,2025-08-28,AMZ-IN-F010,Aurelia Printed Kurti,Fashion & Apparel,Ethnic Wear,Aurelia,799,524.14,34.4,6,3144.84,3144.84,Delivered,INCREFF B2B,Merchant,1,Karnataka,Hubli,XpressBees,Bengaluru WH,1.0,87.13,0,INR,2025-08,2025-08-25/2025-08-31,Thursday,2025-08
ORD-2025-103078,2025-08-22,AMZ-IN-H012,Wonderchef Granite Non-Stick Set,Home & Kitchen,Cookware,Wonderchef,2299,1584.01,31.1,3,4752.03,4752.03,Delivered,INCREFF B2B,Merchant,1,Telangana,Karimnagar,XpressBees,Hyderabad WH,1.0,157.04,0,INR,2025-08,2025-08-18/2025-08-24,Friday,2025-08
ORD-2025-103079,2025-08-29,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11322.13,12.9,1,11322.13,11322.13,Delivered,Shiprocket,Merchant,0,Karnataka,Mysuru,XpressBees,Bengaluru WH,2.0,104.44,0,INR,2025-08,2025-08-25/2025-08-31,Friday,2025-08
ORD-2025-103080,2025-08-14,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1101.76,26.5,1,1101.76,1101.76,Delivered,Shiprocket,Merchant,0,Maharashtra,Nashik,DTDC,Mumbai WH,2.0,39.58,0,INR,2025-08,2025-08-11/2025-08-17,Thursday,2025-08
ORD-2025-103081,2025-08-25,AMZ-IN-H004,Milton Thermosteel Flip Bottle,Home & Kitchen,Bottle,Milton,499,386.23,22.6,5,1931.15,1931.15,Delivered,INCREFF B2B,Merchant,1,Gujarat,Rajkot,Delhivery,Delhi WH,1.0,88.05,0,INR,2025-08,2025-08-25/2025-08-31,Monday,2025-08
ORD-2025-103082,2025-08-13,AMZ-IN-P006,Omron HEM-7120 BP Monitor,Health & Personal Care,Medical Device,Omron,1899,1587.56,16.4,2,3175.12,3175.12,Delivered,Amazon.in,Amazon,0,Maharashtra,Nagpur,Ecom Express,Mumbai WH,2.0,53.81,0,INR,2025-08,2025-08-11/2025-08-17,Wednesday,2025-08
ORD-2025-103083,2025-08-29,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1292.14,13.8,1,1292.14,1292.14,Shipped,Shiprocket,Merchant,0,Delhi,Faridabad,DTDC,Mumbai WH,3.0,52.22,0,INR,2025-08,2025-08-25/2025-08-31,Friday,2025-08
ORD-2025-103084,2025-08-13,AMZ-IN-E009,boAt Stone 352 Bluetooth Speaker,Electronics & Mobiles,Speaker,boAt,1299,1105.45,14.9,1,1105.45,1105.45,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Kanpur,DTDC,Delhi WH,4.0,59.5,0,INR,2025-08,2025-08-11/2025-08-17,Wednesday,2025-08
ORD-2025-103085,2025-08-30,AMZ-IN-P002,Dettol Antiseptic Liquid 500ml,Health & Personal Care,Antiseptic,Dettol,299,260.73,12.8,1,260.73,260.73,Delivered,Shiprocket,Merchant,0,Gujarat,Ahmedabad,DTDC,Mumbai WH,1.0,50.77,0,INR,2025-08,2025-08-25/2025-08-31,Saturday,2025-08
ORD-2025-103086,2025-08-09,AMZ-IN-E004,Realme Narzo 60x 5G,Electronics & Mobiles,Smartphone,Realme,13999,12263.12,12.4,1,12263.12,12263.12,Delivered,Amazon.in,Amazon,0,Uttar Pradesh,Lucknow,XpressBees,Delhi WH,3.0,59.75,0,INR,2025-08,2025-08-04/2025-08-10,Saturday,2025-08
ORD-2025-103087,2025-08-30,AMZ-IN-E009,boAt Stone 352 Bluetooth Speaker,Electronics & Mobiles,Speaker,boAt,1299,1157.41,10.9,1,1157.41,1157.41,Delivered,Amazon.in,Amazon,0,Delhi,Noida,BlueDart,Mumbai WH,1.0,90.25,0,INR,2025-08,2025-08-25/2025-08-31,Saturday,2025-08
ORD-2025-103088,2025-08-08,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,5025.28,28.2,5,25126.4,25126.4,Delivered,INCREFF B2B,Merchant,1,Karnataka,Bengaluru,Ecom Express,Hyderabad WH,1.0,591.94,0,INR,2025-08,2025-08-04/2025-08-10,Friday,2025-08
ORD-2025-103089,2025-08-03,AMZ-IN-E007,TP-Link Deco E4 Mesh WiFi,Electronics & Mobiles,Networking,TP-Link,4999,4159.17,16.8,3,12477.51,0.0,Returned,INCREFF B2B,Merchant,1,Telangana,Warangal,BlueDart,Bengaluru WH,,134.12,1,INR,2025-08,2025-07-28/2025-08-03,Sunday,2025-08
ORD-2025-103090,2025-08-11,AMZ-IN-H007,Borosil Vision Glass Set 6pc,Home & Kitchen,Glassware,Borosil,699,601.84,13.9,3,1805.52,1805.52,Delivered,Shiprocket,Merchant,0,Maharashtra,Nagpur,BlueDart,Mumbai WH,1.0,210.94,0,INR,2025-08,2025-08-11/2025-08-17,Monday,2025-08
ORD-2025-103091,2025-08-27,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,978.85,34.7,1,978.85,978.85,Delivered,Shiprocket,Merchant,0,Telangana,Warangal,BlueDart,Hyderabad WH,1.0,85.88,0,INR,2025-08,2025-08-25/2025-08-31,Wednesday,2025-08
ORD-2025-103092,2025-08-18,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,277.31,30.5,6,1663.86,1663.86,Delivered,INCREFF B2B,Merchant,1,Gujarat,Rajkot,BlueDart,Delhi WH,2.0,128.52,0,INR,2025-08,2025-08-18/2025-08-24,Monday,2025-08
ORD-2025-103093,2025-08-09,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,972.85,35.1,4,3891.4,3891.4,Delivered,INCREFF B2B,Merchant,1,West Bengal,Kolkata,Delhivery,Delhi WH,1.0,62.78,0,INR,2025-08,2025-08-04/2025-08-10,Saturday,2025-08
ORD-2025-103094,2025-08-10,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,22949.15,15.0,4,91796.6,0.0,Returned,INCREFF B2B,Merchant,1,Tamil Nadu,Chennai,Ecom Express,Hyderabad WH,,63.86,1,INR,2025-08,2025-08-04/2025-08-10,Sunday,2025-08
ORD-2025-103095,2025-08-07,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1067.29,28.8,1,1067.29,1067.29,Delivered,Amazon.in,Amazon,0,Tamil Nadu,Madurai,XpressBees,Bengaluru WH,2.0,41.43,0,INR,2025-08,2025-08-04/2025-08-10,Thursday,2025-08
ORD-2025-103096,2025-08-28,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,298.05,25.3,1,298.05,0.0,Returned,Shiprocket,Merchant,0,Telangana,Karimnagar,DTDC,Hyderabad WH,,37.22,1,INR,2025-08,2025-08-25/2025-08-31,Thursday,2025-08
ORD-2025-103097,2025-08-20,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,438.47,26.8,1,438.47,438.47,Delivered,Amazon.in,Amazon,0,Maharashtra,Mumbai,Ecom Express,Mumbai WH,1.0,51.3,0,INR,2025-08,2025-08-18/2025-08-24,Wednesday,2025-08
